station_id,station_name,datetime_utc,year,month,cycle,profile_id,level_index,pressure_hpa,temperature_c,height_m,source_file,qc_flag
31004,Aldan,1999-01-29T12:00:00Z,1999,1,12,31004_19990129_1200_12,5,500.0,-25.3,2500.0,gdas.adpupa.t12z.19990129.bufr,
31004,Aldan,1999-01-30T00:00:00Z,1999,1,00,31004_19990130_0000_00,0,1000.0,-19.0,0.0,gdas.adpupa.t00z.19990130.bufr,
31004,Aldan,1999-01-30T00:00:00Z,1999,1,00,31004_19990130_0000_00,1,925.0,-18.0,500.0,gdas.adpupa.t00z.19990130.bufr,
31004,Aldan,1999-01-30T00:00:00Z,1999,1,00,31004_19990130_0000_00,2,850.0,-16.0,1000.0,gdas.adpupa.t00z.19990130.bufr,
31004,Aldan,1999-01-30T00:00:00Z,1999,1,00,31004_19990130_0000_00,3,700.0,-18.0,1500.0,gdas.adpupa.t00z.19990130.bufr,
31004,Aldan,1999-01-30T00:00:00Z,1999,1,00,31004_19990130_0000_00,4,600.0,-21.0,2000.0,gdas.adpupa.t00z.19990130.bufr,
31004,Aldan,1999-01-30T00:00:00Z,1999,1,00,31004_19990130_0000_00,5,500.0,-25.0,2500.0,gdas.adpupa.t00z.19990130.bufr,
31004,Aldan,1999-01-30T12:00:00Z,1999,1,12,31004_19990130_1200_12,0,1000.0,-19.0,0.0,gdas.adpupa.t12z.19990130.bufr,
31004,Aldan,1999-01-30T12:00:00Z,1999,1,12,31004_19990130_1200_12,1,925.0,-18.0,500.0,gdas.adpupa.t12z.19990130.bufr,
31004,Aldan,1999-01-30T12:00:00Z,1999,1,12,31004_19990130_1200_12,2,850.0,-16.0,1000.0,gdas.adpupa.t12z.19990130.bufr,
31004,Aldan,1999-01-30T12:00:00Z,1999,1,12,31004_19990130_1200_12,3,700.0,-18.0,1500.0,gdas.adpupa.t12z.19990130.bufr,
31004,Aldan,1999-01-30T12:00:00Z,1999,1,12,31004_19990130_1200_12,4,600.0,-21.0,2000.0,gdas.adpupa.t12z.19990130.bufr,
31004,Aldan,1999-01-30T12:00:00Z,1999,1,12,31004_19990130_1200_12,5,500.0,-25.0,2500.0,gdas.adpupa.t12z.19990130.bufr,
31004,Aldan,1999-01-31T00:00:00Z,1999,1,00,31004_19990131_0000_00,0,1000.0,-18.700000000000003,0.0,gdas.adpupa.t00z.19990131.bufr,
31004,Aldan,1999-01-31T00:00:00Z,1999,1,00,31004_19990131_0000_00,1,925.0,-17.700000000000003,500.0,gdas.adpupa.t00z.19990131.bufr,
31004,Aldan,1999-01-31T00:00:00Z,1999,1,00,31004_19990131_0000_00,2,850.0,-15.700000000000003,1000.0,gdas.adpupa.t00z.19990131.bufr,
31004,Aldan,1999-01-31T00:00:00Z,1999,1,00,31004_19990131_0000_00,3,700.0,-17.700000000000003,1500.0,gdas.adpupa.t00z.19990131.bufr,
31004,Aldan,1999-01-31T00:00:00Z,1999,1,00,31004_19990131_0000_00,4,600.0,-20.700000000000003,2000.0,gdas.adpupa.t00z.19990131.bufr,
31004,Aldan,1999-01-31T00:00:00Z,1999,1,00,31004_19990131_0000_00,5,500.0,-24.700000000000003,2500.0,gdas.adpupa.t00z.19990131.bufr,
31004,Aldan,1999-01-31T12:00:00Z,1999,1,12,31004_19990131_1200_12,0,1000.0,-18.700000000000003,0.0,gdas.adpupa.t12z.19990131.bufr,
31004,Aldan,1999-01-31T12:00:00Z,1999,1,12,31004_19990131_1200_12,1,925.0,-17.700000000000003,500.0,gdas.adpupa.t12z.19990131.bufr,
31004,Aldan,1999-01-31T12:00:00Z,1999,1,12,31004_19990131_1200_12,2,850.0,-15.700000000000003,1000.0,gdas.adpupa.t12z.19990131.bufr,
31004,Aldan,1999-01-31T12:00:00Z,1999,1,12,31004_19990131_1200_12,3,700.0,-17.700000000000003,1500.0,gdas.adpupa.t12z.19990131.bufr,
31004,Aldan,1999-01-31T12:00:00Z,1999,1,12,31004_19990131_1200_12,4,600.0,-20.700000000000003,2000.0,gdas.adpupa.t12z.19990131.bufr,
31004,Aldan,1999-01-31T12:00:00Z,1999,1,12,31004_19990131_1200_12,5,500.0,-24.700000000000003,2500.0,gdas.adpupa.t12z.19990131.bufr,
